path	line	policy	family	issue	rationale	ccall_site
stdlib/LibGit2/src/reference.jl	44	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository_head, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	71	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	name_ptr = ccall((:git_reference_shorthand, libgit2), Cstring, (Ptr{Cvoid},), ref)
stdlib/LibGit2/src/reference.jl	88	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return ccall((:git_reference_type, libgit2), Cint, (Ptr{Cvoid},), ref)
stdlib/LibGit2/src/reference.jl	103	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	rname = ccall((:git_reference_symbolic_target, libgit2), Cstring, (Ptr{Cvoid},), ref.ptr)
stdlib/LibGit2/src/reference.jl	119	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	name_ptr = ccall((:git_reference_name, libgit2), Cstring, (Ptr{Cvoid},), ref.ptr)
stdlib/LibGit2/src/reference.jl	131	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_branch_name, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	141	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_branch_is_head, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	149	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_reference_is_branch, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	157	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_reference_is_tag, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	165	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_reference_is_remote, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	202	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_reference_peel, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	216	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_reference_list, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	238	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_branch_create, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	251	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_branch_delete, libgit2), Cint, (Ptr{Cvoid},), branch)
stdlib/LibGit2/src/reference.jl	262	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository_set_head, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	283	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_branch_lookup, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	310	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_branch_upstream, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	329	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_reference_set_target, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	338	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_branch_iterator_new, libgit2), Cint,
stdlib/LibGit2/src/reference.jl	347	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_branch_next, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	17	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_create, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	40	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_create_with_fetchspec, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	60	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_create_anonymous, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	74	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_create_detached, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	96	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_remote_lookup, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	111	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_lookup, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	137	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	url_ptr = ccall((:git_remote_url, libgit2), Cstring, (Ptr{Cvoid},), rmt)
stdlib/LibGit2/src/remote.jl	163	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	url_ptr = ccall((:git_remote_pushurl, libgit2), Cstring, (Ptr{Cvoid},), rmt)
stdlib/LibGit2/src/remote.jl	191	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	name_ptr = ccall((:git_remote_name, libgit2), Cstring, (Ptr{Cvoid},), rmt)
stdlib/LibGit2/src/remote.jl	216	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_get_fetch_refspecs, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	246	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_get_push_refspecs, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	269	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_add_fetch, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	298	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_add_push, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	318	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_fetch, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	343	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_push, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	355	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_delete, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	374	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_set_url, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	397	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_set_pushurl, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	439	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_connect, libgit2),
stdlib/LibGit2/src/remote.jl	451	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return ccall((:git_remote_connected, libgit2), Cint, (Ptr{Cvoid},), rmt) != 0
stdlib/LibGit2/src/remote.jl	460	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_disconnect, libgit2), Cint, (Ptr{Cvoid},), rmt)
stdlib/LibGit2/src/remote.jl	473	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_default_branch, libgit2), Cint,
stdlib/LibGit2/src/remote.jl	491	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_ls, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	11	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository_open, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	26	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository_open_ext, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	35	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository__cleanup, libgit2), Cint, (Ptr{Cvoid},), r)
stdlib/LibGit2/src/repository.jl	49	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository_init, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	100	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return ccall((:git_repository_is_bare, libgit2), Cint, (Ptr{Cvoid},), repo) == 1
stdlib/LibGit2/src/repository.jl	112	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_repository_head_detached, libgit2), Cint, (Ptr{Cvoid},), repo) != 1
stdlib/LibGit2/src/repository.jl	142	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_revparse_single, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	151	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_object_free, libgit2), Cvoid, (Ptr{Cvoid},), obj_ptr)
stdlib/LibGit2/src/repository.jl	165	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_object_lookup, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	177	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_object_lookup_prefix, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	201	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return unsafe_string(ccall((:git_repository_path, libgit2), Cstring,
stdlib/LibGit2/src/repository.jl	224	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	sptr = ccall((:git_repository_workdir, libgit2), Cstring,
stdlib/LibGit2/src/repository.jl	269	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_object_peel, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	299	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_describe_commit, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	326	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_describe_workdir, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	343	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_describe_format, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	369	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_checkout_tree, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	385	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_checkout_index, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	405	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_checkout_head, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	424	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_cherrypick, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	433	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_reset_default, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	446	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_reset, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	470	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_clone, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	504	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_repository_fetchhead_foreach, libgit2), Cint,
stdlib/LibGit2/src/repository.jl	519	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_remote_list, libgit2), Cint,
stdlib/LibGit2/src/signature.jl	17	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_signature_now, libgit2), Cint,
stdlib/LibGit2/src/signature.jl	35	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_signature_new, libgit2), Cint,
stdlib/LibGit2/src/signature.jl	70	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_signature_default, libgit2), Cint,
stdlib/LibGit2/src/status.jl	15	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_status_list_new, libgit2), Cint,
stdlib/LibGit2/src/status.jl	23	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return Int(ccall((:git_status_list_entrycount, libgit2), Csize_t,
stdlib/LibGit2/src/status.jl	31	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	entry_ptr = ccall((:git_status_byindex, libgit2),
stdlib/LibGit2/src/status.jl	52	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ret =  ccall((:git_status_file, libgit2), Cint,
stdlib/LibGit2/src/tag.jl	11	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_tag_list, libgit2), Cint,
stdlib/LibGit2/src/tag.jl	25	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_tag_delete, libgit2), Cint,
stdlib/LibGit2/src/tag.jl	49	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_tag_create, libgit2), Cint,
stdlib/LibGit2/src/tag.jl	65	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	str_ptr = ccall((:git_tag_name, libgit2), Cstring, (Ptr{Cvoid},), tag.ptr)
stdlib/LibGit2/src/tag.jl	81	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	oid_ptr = ccall((:git_tag_target_id, libgit2), Ptr{GitHash}, (Ptr{Cvoid},), tag.ptr)
stdlib/LibGit2/src/tree.jl	5	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_commit_tree, libgit2), Cint, (Ptr{Ptr{Cvoid}}, Ptr{Cvoid}), tree_out, c)
stdlib/LibGit2/src/tree.jl	38	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_tree_walk, libgit2), Cint,
stdlib/LibGit2/src/tree.jl	62	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	str = ccall((:git_tree_entry_name, libgit2), Cstring, (Ptr{Cvoid},), te.ptr)
stdlib/LibGit2/src/tree.jl	75	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return ccall((:git_tree_entry_filemode, libgit2), Cint, (Ptr{Cvoid},), te)
stdlib/LibGit2/src/tree.jl	86	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	otype = ccall((:git_tree_entry_type, libgit2), Cint, (Ptr{Cvoid},), te)
stdlib/LibGit2/src/tree.jl	98	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	oid_ptr = ccall((:git_tree_entry_id, libgit2), Ptr{UInt8}, (Ptr{Cvoid},), te.ptr)
stdlib/LibGit2/src/tree.jl	106	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	return ccall((:git_tree_entrycount, libgit2), Csize_t, (Ptr{Cvoid},), tree)
stdlib/LibGit2/src/tree.jl	114	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	te_ptr = ccall((:git_tree_entry_byindex, libgit2),
stdlib/LibGit2/src/tree.jl	138	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_tree_entry_to_object, libgit2), Cint,
stdlib/LibGit2/src/tree.jl	167	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_tree_entry_bypath, libgit2), Cint, (Ptr{Ptr{Cvoid}}, Ptr{Cvoid}, Cstring), entry, tree, target)
stdlib/LibGit2/src/types.jl	80	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall(..., (Ptr{StrArrayStruct},), sa_ref)
stdlib/LibGit2/src/types.jl	90	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall(..., (Ptr{StrArrayStruct},), strs)
stdlib/LibGit2/src/types.jl	102	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_strarray_free, libgit2), Cvoid, (Ptr{StrArrayStruct},), sa_ref)
stdlib/LibGit2/src/types.jl	114	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall(..., (Ptr{Buffer},), buf_ref)
stdlib/LibGit2/src/types.jl	129	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_buf_free, libgit2), Cvoid, (Ptr{Buffer},), buf_ref)
stdlib/LibGit2/src/types.jl	1100	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall(($(string(cname, :_free)), libgit2), Cvoid, (Ptr{Cvoid},), obj)
stdlib/LibGit2/src/types.jl	1104	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_libgit2_shutdown, libgit2), Cint, ())
stdlib/LibGit2/src/types.jl	1134	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_signature_free, libgit2), Cvoid, (Ptr{SignatureStruct},), obj)
stdlib/LibGit2/src/types.jl	1248	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	ccall((:git_object_type, libgit2), Consts.OBJECT, (Ptr{Cvoid},), ptr)
stdlib/LibGit2/src/utils.jl	40	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_libgit2_version, libgit2), Cint,
stdlib/LibGit2/src/utils.jl	75	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	feat = ccall((:git_libgit2_features, libgit2), Cint, ())
stdlib/LibGit2/src/walker.jl	24	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_revwalk_new, libgit2), Cint,
stdlib/LibGit2/src/walker.jl	32	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	err = ccall((:git_revwalk_next, libgit2), Cint,
stdlib/LibGit2/src/walker.jl	54	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_revwalk_push_head, libgit2), Cint, (Ptr{Cvoid},), w)
stdlib/LibGit2/src/walker.jl	67	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_revwalk_push, libgit2), Cint, (Ptr{Cvoid}, Ptr{GitHash}), w, Ref(cid))
stdlib/LibGit2/src/walker.jl	73	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_revwalk_push_range, libgit2), Cint, (Ptr{Cvoid}, Ptr{UInt8}), w, range)
stdlib/LibGit2/src/walker.jl	80	C	libgit2	#9570	LibGit2/Pkg native boundary is outside the current subset; do not expose arbitrary package-manager ccall.	@check ccall((:git_revwalk_sorting, libgit2), Cint, (Ptr{Cvoid}, Cint), w, by)
stdlib/LibGit2/test/libgit2-helpers.jl	31	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	err = ccall(cb, Cint, (Ptr{Ptr{Cvoid}}, Cstring, Cstring, Cuint, Any),
stdlib/LibGit2/test/libgit2-tests.jl	1073	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	ccall((:git_error_set_str, libgit2), Cvoid, (Cint, Cstring),
stdlib/LibGit2_jll/test/runtests.jl	9	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test ccall((:git_libgit2_version, libgit2), Cint, (Ref{Cint}, Ref{Cint}, Ref{Cint}), major, minor, patch) == 0
stdlib/LibSSH2_jll/test/runtests.jl	6	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	vn = unsafe_string(ccall((:libssh2_version, libssh2), Cstring, (Cint,), 0))
stdlib/Libdl/test/runtests.jl	208	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test -1 == ccall(:jl_dlclose, Cint, (Ptr{Cvoid},), dl)
stdlib/Libdl/test/runtests.jl	314	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	# Test that the library gets loaded when you use `ccall()`
stdlib/Libdl/test/runtests.jl	315	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	compiled_bar() = ccall((:bar, libccalllazybar), Cint, (Cint,), 2)
stdlib/Libdl/test/runtests.jl	316	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test ccall((:bar, libccalllazybar), Cint, (Cint,), 2) == compiled_bar() == 6
stdlib/Libdl/test/runtests.jl	322	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test @ccall(libccalllazybar.bar(2::Cint)::Cint) == 6
stdlib/MPFR_jll/test/runtests.jl	6	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	vn = VersionNumber(unsafe_string(ccall((:mpfr_get_version,libmpfr), Cstring, ())))
stdlib/Mmap/src/Mmap.jl	70	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	mode = ccall(:fcntl, Cint, (RawFD, Cint, Cint...), s, F_GETFL)
stdlib/Mmap/src/Mmap.jl	91	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	failure = ccall(:jl_ftruncate, Cint, (Cint, Int64), fd(io), offset+len)
stdlib/Mmap/src/Mmap.jl	232	A	julia-runtime	#9570	Julia runtime primitive mirrored by VM/compiler metadata or a curated Rust intrinsic.	ptr = ccall(:jl_mmap, Ptr{Cvoid}, (Ptr{Cvoid}, Csize_t, Cint, Cint, RawFD, Int64),
stdlib/Mmap/src/Mmap.jl	244	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	handle = create ? ccall(:CreateFileMappingW, stdcall, Ptr{Cvoid}, (OS_HANDLE, Ptr{Cvoid}, DWORD, DWORD, DWORD, Cwstring),
stdlib/Mmap/src/Mmap.jl	246	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	ccall(:OpenFileMappingW, stdcall, Ptr{Cvoid}, (DWORD, Cint, Cwstring),
stdlib/Mmap/src/Mmap.jl	249	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	ptr = ccall(:MapViewOfFile, stdcall, Ptr{Cvoid}, (Ptr{Cvoid}, DWORD, DWORD, DWORD, Csize_t),
stdlib/Mmap/src/Mmap.jl	257	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	systemerror("munmap",  ccall(:munmap, Cint, (Ptr{Cvoid}, Int), ptr, mmaplen) != 0)
stdlib/Mmap/src/Mmap.jl	259	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	status = ccall(:UnmapViewOfFile, stdcall, Cint, (Ptr{Cvoid},), ptr)!=0
stdlib/Mmap/src/Mmap.jl	260	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	status |= ccall(:CloseHandle, stdcall, Cint, (Ptr{Cvoid},), handle)!=0
stdlib/Mmap/src/Mmap.jl	372	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	ccall(:msync, Cint, (Ptr{Cvoid}, Csize_t, Cint), ptr, mmaplen, flags) != 0)
stdlib/Mmap/src/Mmap.jl	375	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	ccall(:FlushViewOfFile, stdcall, Cint, (Ptr{Cvoid}, Csize_t), ptr, mmaplen) == 0)
stdlib/Mmap/src/Mmap.jl	435	A	mmap	#9570	If supported, this must be a curated Rust host boundary, not arbitrary Julia ccall.	ccall(:madvise, Cint, (Ptr{Cvoid}, Csize_t, Cint), ptr, mmaplen, flag) != 0)
stdlib/OpenLibm_jll/test/runtests.jl	6	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	@test ccall((:isopenlibm, libopenlibm), Cint, ()) == 1
stdlib/OpenSSL_jll/test/runtests.jl	6	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	major = ccall((:OPENSSL_version_major, libcrypto), Cuint, ())
stdlib/OpenSSL_jll/test/runtests.jl	7	C	upstream-test-only	#9570	Upstream test-only native call; not a shipped sjulia surface.	minor = ccall((:OPENSSL_version_minor, libcrypto), Cuint, ())
